pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K55044200,amoxicillin,kidney,0.1011448227392697,-0.11314016370165837,0.21428498644092808,3.1663389670607125,0.21703082296383844,0.4720107757990371,1.4732480664531478,18
BRD-K24686773,BRD-K24686773,kidney,0.1357798060352108,-0.06758527039106882,0.20336507642627963,3.0070245612818662,0.20611091294918998,0.6676653059340049,1.464942690177705,19
BRD-K93285993,BRD-K93285993,kidney,0.1550881663915176,-0.04118153297560552,0.19626969936712313,2.9035076111934486,0.19901553589003348,0.7901788549765227,1.4581613617373463,20
BRD-K17953061,staurosporine,liver,-0.0626552279311048,-0.44429771215146197,0.3816424842203572,5.353241982285341,0.3696769691977663,0.12359180303509246,2.289277424583994,1
BRD-A72180425,K784-3188,liver,0.2320029418381519,-0.10041078195136988,0.3324137237895218,4.640366988622339,0.3204482087669309,0.6979343064525773,2.161661550014788,2
BRD-K98490050,amsacrine,liver,0.22125721623599134,-0.06883723624842947,0.2900944524844208,4.027547368558328,0.27812893746182993,0.762707505313646,1.9232698802559742,3
BRD-A83706824,BRD-A83706824,liver,0.2498063729222433,-0.018880952216425533,0.26868732513866883,3.71755366493082,0.256721810116078,0.9297289058958996,1.8429566807759212,4
BRD-K04548931,epirubicin,liver,-0.023637220588942152,-0.3249348443071193,0.30129762371817714,4.189778969605652,0.2893321086955863,0.06781157459995893,1.7830546928309245,5
BRD-K84770158,BRD-K84770158,liver,0.1948161531245764,-0.05629645552062725,0.2511126086452036,3.4630565823461334,0.23914709362261277,0.7758119120264902,1.6897103346331843,6
BRD-K41567364,SB-334867,liver,0.2169682256568013,-0.025205764871598986,0.24217399052840027,3.33361766741906,0.23020847550580942,0.8959187776268033,1.6712852429074077,7
BRD-K42006476,BRD-K42006476,liver,0.2282212316993327,-0.009854871618892,0.2380761033182247,3.2742767192940327,0.22611058829563385,0.9586062121422573,1.6651257278489806,8
BRD-K36153907,KU-C103885,liver,0.1761455388492905,-0.06922147721857368,0.24536701606786415,3.3798554365867224,0.2334015010452733,0.7178859717998248,1.6373284164882185,9
BRD-A27489425,rolitetracycline,liver,0.1680718063608286,-0.07678148975973405,0.24485329612056267,3.3724163278021,0.2328877810979718,0.6864183940143094,1.6247583836545243,10
BRD-K11927976,ER-27319,liver,-0.1358101020303174,-0.40194524871014675,0.26613514667982935,3.680595915299317,0.2541696316572385,0.25254997801148454,1.624254249020344,11
BRD-K58846134,BRD-K58846134,liver,0.1965112001009884,-0.038174890306099,0.2346860904070874,3.2251864027515347,0.22272057538449655,0.8373363742026027,1.6080916459767436,12
BRD-K93658967,aloisine,liver,0.1978381665946114,-0.03607042473669865,0.23390859133131003,3.213927544233322,0.22194307630871918,0.8457926465377774,1.6058917345472778,13
BRD-A11706664,triciribine,liver,0.2822749937417724,0.04875573208234764,0.23351926165942477,3.208289714132603,0.22155374663683391,0.8527153875331694,1.6055966259040424,14
BRD-K46062088,ST-4062971,liver,0.267122857262414,0.03888331924135198,0.22823953802106206,3.1318347532052773,0.2162740229984712,0.8729328937967802,1.5794959763206864,15
