pert_id,pert_iname,target_organ,mCS_homo,mCS_hetero,OrganScore,efficacy_z,specificity,robustness,composite_score,rank
BRD-K29173907,isoflupredone-acetate,skin,0.0547023434510686,-0.0260359176587335,0.0807382611098021,2.8283135152744068,0.083221046654761,0.677526895320696,1.3595497887024,4
BRD-K48195008,ethinylestradiol,skin,0.0489008549197141,-0.0319336554766207,0.0808345103963348,2.8315846007615355,0.0833172959412937,0.6049502201405839,1.3391140951291776,5
BRD-K12623437,BRD-K12623437,skin,0.0750974860691719,0.0023778549605362,0.0727196311086356,2.5557959188499395,0.0752024166535945,0.9693082337442662,1.335671562659334,6
BRD-K50177987,BRD-K50177987,skin,0.0536125511716623,-0.0253367363437726,0.0789492875154349,2.7675142535635096,0.0814320730603939,0.6790758066470607,1.33515806533764,7
BRD-K85518562,cilastatin,skin,0.0588364307042832,-0.0181169523767646,0.0769533830810478,2.6996823322661085,0.0794361686260068,0.764572371897659,1.333075495063543,8
BRD-A62890442,3-methyl-GABA,skin,0.0761344942397839,0.0037894236973193,0.0723450705424645,2.5430662698708124,0.0748278560874234,0.9525871117134146,1.3254509982885765,9
BRD-A95445494,maackiain,skin,0.0592827255374357,-0.0159124668870269,0.0751951924244626,2.6399292458013552,0.0776779779694216,0.7883845169775944,1.3157904468046469,10
BRD-K15588452,R-96544,skin,0.0675260982874001,-0.0022198656797622,0.0697459639671623,2.4547341886238496,0.0722287495121213,0.9681721256641512,1.2940139380024216,11
BRD-A85587465,bemesetron,skin,0.056587664197616,-0.0170033014243593,0.0735909656219753,2.5854087064735696,0.0760737511669342,0.7689485202762888,1.2876701640223946,12
BRD-K18726304,BRD-K18726304,skin,0.0443753134165496,-0.03302034105689,0.0773956544734396,2.7147131713002546,0.0798784400183986,0.5733566524002002,1.2818557962456816,13
BRD-K20123385,BRD-K20123385,skin,0.0663297935896659,-0.0024152223942237,0.0687450159838896,2.420716415200245,0.0712278015288485,0.9648669440810598,1.2791149897630705,14
BRD-A39747742,estradiol-valerate,skin,0.0535306093773647,-0.0189234624765389,0.0724540718539036,2.546770740010497,0.0749368573988625,0.7388212688918533,1.2628357338914136,15
BRD-K44575778,BRD-K44575778,skin,0.0490135968857194,-0.0244565137918225,0.0734701106775419,2.5813013840296843,0.0759528962225008,0.6671229479172326,1.2554433068537938,16
BRD-K34098590,tienilic-acid,skin,0.054472394899948,-0.0168290566871466,0.0713014515870946,2.507598299748855,0.0737842371320535,0.7639731535761612,1.2543665371120063,17
BRD-K29555132,arachidonamide,skin,0.0580983225421855,-0.0113010972560285,0.069399419798214,2.4429566924726416,0.071882205343173,0.8371586192996492,1.2498949243819033,18
BRD-K42635745,suloctidil,skin,0.0644395769115377,-0.0019423470379075,0.0663819239494452,2.340405419274145,0.0688647094944042,0.9707398186219984,1.2480435261445788,19
BRD-K12502280,TG-101348,blood,0.1444749951341751,0.0080588750219926,0.1364161201121825,2.5271595091033,0.1343466813430883,0.9471666515216688,1.3353178035007471,1
BRD-K64890080,BI-2536,blood,0.0873140774291464,-0.0453175657191723,0.1326316431483188,2.4559707246048843,0.1305622043792246,0.6583201059016752,1.2190529829262238,2
BRD-K19894101,MST-312,blood,0.1112098131347327,-0.0018942889125568,0.1131041020472895,2.0886433690683086,0.1110346632781953,0.9832518098230424,1.163743289557695,3
BRD-K69840642,ISOX,blood,0.0802478040932316,-0.0379362528104,0.1181840569036316,2.18420104189415,0.1161146181345374,0.6790070177635354,1.112216907527082,4
BRD-K16406336,methylene-blue,blood,0.0510324248835188,-0.0611915437328824,0.1122239686164013,2.072087414377706,0.1101545298473071,0.4547373031556365,0.9983025156519656,5
BRD-K24132293,piperlongumine,blood,-0.0069002558399947,-0.1255881755828163,0.1186879197428215,2.1936790710692127,0.1166184809737273,0.0520819498025889,0.92808175766058,6
